date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-06-18,485000.0,2,2.5,1430,923.0,3.0,0,0.0,3,1410,20,2008.0,0,303 N 55th St,Seattle,WA 98103,USA
2014-05-30,740000.0,5,3.75,3990,18897.0,2.0,0,0.0,3,3090,900,1937.0,2010,1714 NE Brockman Pl,Seattle,WA 98125,USA
2014-06-13,1120000.0,5,1.5,2540,6660.0,2.0,0,3.0,4,2340,200,1954.0,1979,9827 47th Ave SW,Seattle,WA 98136,USA
2014-07-01,241000.0,3,2.0,1770,7000.0,1.0,0,0.0,3,1770,0,1986.0,0,30027 58th Pl S,Auburn,WA 98001,USA
2014-06-24,395000.0,4,1.75,1540,5120.0,1.0,0,0.0,5,770,770,1943.0,0,7350 31st Ave SW,Seattle,WA 98126,USA
2014-07-09,495000.0,3,2.0,2660,192099.0,1.0,0,0.0,4,2660,0,1964.0,0,43600-43610 244th Ave SE,Enumclaw,WA 98022,USA
2014-06-06,585000.0,4,2.5,2430,4747.0,2.0,0,0.0,3,2430,0,2008.0,0,360 SE Bush St,Issaquah,WA 98027,USA
2014-06-13,738190.8571,3,2.5,2300,3060.0,1.5,0,0.0,3,1510,790,1930.0,2002,7349 17th Ave NE,Seattle,WA 98115,USA
2014-05-30,750000.0,4,2.75,2600,4674.0,1.0,0,0.0,3,1560,1040,1976.0,0,6820 39th Ave NE,Seattle,WA 98115,USA
2014-06-13,324900.0,4,2.5,1880,7965.0,2.0,0,0.0,3,1880,0,2000.0,0,21661 SE 265th Way,Maple Valley,WA 98038,USA
2014-06-10,695000.0,4,3.5,3510,9364.0,2.0,0,0.0,3,3510,0,2001.0,0,34809 SE Garden Ct,Snoqualmie,WA 98065,USA
2014-06-20,715000.0,4,2.5,3290,6628.0,2.0,0,0.0,3,3290,0,2003.0,0,918 272nd Pl SE,Sammamish,WA 98075,USA
2014-06-23,420000.0,3,2.0,1200,5029.0,1.0,0,0.0,3,880,320,1937.0,1999,3049 NE 90th St,Seattle,WA 98115,USA
2014-06-09,290000.0,4,3.0,2390,4500.0,2.0,0,0.0,3,2390,0,1974.0,0,312 Wells Ave N,Renton,WA 98057,USA
2014-06-23,905000.0,4,3.25,3440,7661.0,2.0,0,0.0,3,3440,0,2006.0,0,1630 28th Ave NE,Issaquah,WA 98029,USA
2014-05-05,117833.3333,3,1.0,1340,306848.0,1.0,0,0.0,3,1340,0,1953.0,0,17827 Mountain View Rd NE,Duvall,WA 98019,USA
2014-07-07,230000.0,3,1.75,1140,1201.0,2.0,0,0.0,3,1140,0,2014.0,0,4424-4438 Martin Luther King Jr Way S,Seattle,WA 98108,USA
2014-06-25,594000.0,3,2.25,1270,1406.0,2.0,0,0.0,3,1060,210,2014.0,0,4757 41st Ave NE,Seattle,WA 98105,USA
2014-06-18,384400.0,3,3.25,1689,1388.0,3.0,0,0.0,3,1689,0,2008.0,0,1021 NE 123rd St,Seattle,WA 98125,USA
2014-06-26,216500.0,2,1.75,1390,4482.0,1.0,0,0.0,4,1390,0,1980.0,0,24801-24805 11th Ave S,Des Moines,WA 98198,USA
2014-06-02,965000.0,4,2.5,2460,5000.0,2.0,0,0.0,5,1620,840,1938.0,0,1024 Washington Pl E,Seattle,WA 98112,USA
2014-07-09,395000.0,2,1.0,930,6380.0,1.0,0,0.0,4,930,0,1940.0,2001,548 NE 86th St,Seattle,WA 98115,USA
2014-06-23,660000.0,3,3.25,1980,2850.0,3.0,0,0.0,3,1980,0,1987.0,2000,4318 Corliss Ave N,Seattle,WA 98103,USA
2014-06-11,1010000.0,4,2.5,3760,29224.0,2.0,0,0.0,3,3760,0,1987.0,2000,15736 NE 134th St,Redmond,WA 98052,USA
2014-05-13,591000.0,4,2.25,2710,38180.0,2.0,0,0.0,4,2710,0,1977.0,0,19615 182nd Ave NE,Woodinville,WA 98077,USA
2014-05-28,1210000.0,4,2.75,3650,6982.0,2.0,0,2.0,4,2530,1120,1951.0,2003,4911 NE 65th St,Seattle,WA 98115,USA
2014-07-08,235500.0,5,2.5,2340,13713.0,1.0,0,0.0,2,1670,670,1967.0,0,30221 8th Ave S,Federal Way,WA 98003,USA
2014-06-25,650000.0,4,2.75,1910,16532.0,1.0,0,0.0,4,1420,490,1940.0,2001,9025 26th Ave NW,Seattle,WA 98117,USA
2014-06-30,255000.0,2,1.0,1320,9967.0,1.0,0,0.0,3,940,380,1919.0,2001,3822 Martin Luther King Jr Way S,Seattle,WA 98108,USA
2014-05-13,523000.0,3,1.5,1240,7735.0,1.0,0,0.0,4,1240,0,1957.0,2001,1020 163rd Ave SE,Bellevue,WA 98008,USA
2014-06-19,221000.0,3,2.25,1640,7350.0,1.0,0,0.0,3,1140,500,1984.0,0,37724 26th Dr S,Federal Way,WA 98003,USA
2014-05-12,339000.0,3,1.0,1080,,1.0,0,0.0,4,1080,0,1955.0,2009,20248 20th Ave NE,Shoreline,WA 98155,USA
2014-05-21,299800.0,2,1.0,790,5240.0,1.0,0,0.0,4,790,0,1925.0,1968,8041-8299 Beacon Ave S,Seattle,WA 98118,USA
2014-06-02,315000.0,3,1.0,960,6634.0,1.0,0,0.0,3,960,0,1952.0,2008,1715 NE 135th St,Seattle,WA 98125,USA
2014-05-20,619500.0,3,2.5,1700,4105.0,2.0,0,0.0,3,1700,0,1992.0,0,3113 E Cherry St,Seattle,WA 98122,USA
2014-06-05,449950.0,3,2.5,2170,4912.0,2.0,0,0.0,3,2170,0,2003.0,0,7546 NE 204th Pl,Kenmore,WA 98028,USA
2014-05-22,926300.0,3,1.5,1660,4800.0,2.0,0,0.0,3,1660,0,1907.0,1983,1814 1st Ave W,Seattle,WA 98119,USA
2014-06-19,346150.0,3,2.0,2140,7200.0,1.0,0,0.0,4,1480,660,1966.0,0,2515 NE 19th St,Renton,WA 98056,USA
2014-05-05,398750.0,3,2.5,2230,4000.0,2.0,0,0.0,3,2230,0,1954.0,2005,2601 21st Ave S,Seattle,WA 98144,USA
2014-05-15,695000.0,4,3.0,3150,9130.0,2.0,0,0.0,3,3150,0,2001.0,0,24038 SE 13th Pl,Sammamish,WA 98075,USA
2014-05-27,425000.0,3,2.5,1870,5449.0,2.0,0,0.0,3,1870,0,2003.0,0,9032 NE 176th St,Bothell,WA 98011,USA
2014-06-30,265000.0,2,2.0,1860,10856.0,1.0,0,0.0,3,1260,600,1952.0,2008,11263-11611 Beacon Ave S,Seattle,WA 98178,USA
2014-05-16,375000.0,4,2.5,2790,7956.0,2.0,0,0.0,3,2790,0,2005.0,0,26004 18th Ave S,Des Moines,WA 98198,USA
2014-05-05,600000.0,3,1.75,1670,39639.0,1.0,0,0.0,4,1670,0,1976.0,1992,1804 E Beaver Lake Dr SE,,WA 98075,USA
2014-05-16,577437.5,4,2.5,2110,3750.0,2.0,0,0.0,3,2110,0,2000.0,0,6737 5th Ave NW,Seattle,WA 98117,USA
2014-05-07,500324.0,3,2.5,2280,2289.0,2.0,0,0.0,3,1880,400,2006.0,0,579 Alpine Ridge Pl NW,Issaquah,WA 98027,USA
2014-05-14,345000.0,3,2.25,2120,15003.0,2.0,0,0.0,3,2120,0,1984.0,0,14319 165th Pl SE,Renton,WA 98059,USA
2014-07-08,1675000.0,3,2.5,3490,8343.0,2.0,1,4.0,4,2150,1340,1939.0,1991,Burke-Gilman Trail,Seattle,WA 98125,USA
2014-05-20,289000.0,3,2.5,2090,4700.0,2.0,0,0.0,3,2090,0,2002.0,0,17814 SE 257th St,Covington,WA 98042,USA
2014-05-19,215000.0,3,1.0,970,7275.0,1.0,0,0.0,4,970,0,1970.0,0,11428 SE 225th St,Kent,WA 98031,USA
2014-05-02,550000.0,4,2.5,1940,10500.0,1.0,0,0.0,4,1140,800,,1992,9105 170th Ave NE,,WA 98052,USA
2014-06-23,275000.0,2,1.0,1180,6552.0,1.0,0,0.0,4,1180,0,1949.0,1985,16341 Interlake Ave N,Shoreline,WA 98133,USA
2014-06-23,400000.0,4,1.75,1700,20283.0,1.5,0,0.0,3,1340,360,1965.0,1993,19744 324th Ave NE,Duvall,WA 98019,USA
2014-06-17,380000.0,4,2.5,2150,37647.0,2.0,0,0.0,3,2150,0,1991.0,0,19504 SE 324th St,Kent,WA 98042,USA
2014-06-13,725000.0,5,2.5,3210,12000.0,1.0,0,0.0,4,1830,1380,1968.0,0,14404 NE 11th Pl,Bellevue,WA 98007,USA
2014-07-02,305000.0,2,1.0,2160,12960.0,1.0,0,0.0,3,1360,800,1968.0,1997,14717 58th Ave S,Tukwila,WA 98168,USA
2014-06-02,300000.0,4,2.5,2070,7476.0,2.0,0,0.0,3,2070,0,2003.0,0,11366 SE 298th Pl,Auburn,WA 98092,USA
2014-05-22,494400.0,2,1.75,1560,1750.0,1.0,0,0.0,4,780,780,1904.0,0,115 Blaine St,Seattle,WA 98109,USA
2014-06-24,850000.0,4,3.0,3330,4000.0,1.0,0,0.0,3,1790,1540,1958.0,2004,4015 Midvale Ave N,Seattle,WA 98103,USA
2014-05-13,155000.0,2,1.0,910,6232.0,1.0,0,0.0,3,910,0,1943.0,2002,4812 S Chicago St,Seattle,WA 98118,USA
2014-07-01,102500.0,2,1.0,820,4320.0,1.0,0,0.0,3,820,0,1937.0,1999,9852 20th Ave SW,Seattle,WA 98106,USA
2014-07-01,450000.0,3,1.75,1400,13775.0,1.0,0,0.0,3,1400,0,1963.0,2008,6217 NE 156th St,Kenmore,WA 98028,USA
2014-07-08,205000.0,3,1.0,1180,8240.0,1.0,0,0.0,4,1180,0,1967.0,0,30105 10th Ave S,Federal Way,WA 98003,USA
2014-05-18,534640.0,3,2.5,2130,3500.0,1.0,0,0.0,4,1210,920,1994.0,0,13440 NE 148th St,Woodinville,WA 98072,USA
2014-06-05,530000.0,4,3.25,4160,35654.0,2.0,0,0.0,3,2760,1400,1973.0,2013,24844 SE Mirrormont Pl,Issaquah,WA 98027,USA
2014-06-18,239950.0,3,1.75,1670,6900.0,1.0,0,0.0,3,1170,500,1978.0,0,33838 37th Ave SW,Federal Way,WA 98023,USA
2014-05-22,385000.0,3,1.0,1250,7300.0,1.0,0,0.0,4,1250,0,1956.0,0,16204 SE 8th St,Bellevue,WA 98008,USA
2014-05-20,380000.0,4,3.0,2800,9764.0,2.0,0,0.0,3,2800,0,2002.0,0,24729 SE 276th Pl,Maple Valley,WA 98038,USA
2014-06-17,330000.0,3,2.5,3040,7232.0,2.0,0,0.0,3,3040,0,2003.0,0,29678 130th Way SE,Auburn,WA 98092,USA
2014-07-02,475000.0,4,2.5,2040,7260.0,2.0,0,0.0,4,2040,0,1963.0,0,15320 Corliss Pl N,Shoreline,WA 98133,USA
2014-06-12,789500.0,4,2.5,3010,6100.0,2.0,0,0.0,3,3010,0,2005.0,0,6466 195th Pl NE,Redmond,WA 98052,USA
2014-07-08,585000.0,4,2.5,2630,6185.0,2.0,0,0.0,3,2630,0,1999.0,0,3505 Monterey Ct NE,Renton,WA 98056,USA
2014-07-08,468000.0,3,1.5,1830,9848.0,1.0,0,0.0,5,1830,0,1962.0,0,12000-12098 SE 71st Pl,Newcastle,WA 98056,USA
2014-06-20,332000.0,3,2.0,1510,7884.0,1.0,0,0.0,3,1510,0,1942.0,2014,1015 SW 150th St,Burien,WA 98166,USA
2014-05-12,1300000.0,4,3.25,2330,9687.0,2.0,0,3.0,3,2330,0,1918.0,0,731 McGilvra Blvd E,Seattle,WA 98112,USA
2014-06-13,235000.0,3,1.75,1900,8540.0,1.0,0,0.0,3,950,950,1980.0,0,13002 23rd Ave S,SeaTac,WA 98168,USA
2014-06-04,340000.0,3,1.75,2190,12626.0,2.0,0,0.0,4,2190,0,1978.0,2000,14000 SE 241st St,Kent,WA 98042,USA
2014-05-12,1264000.0,4,3.75,3490,9170.0,2.0,0,0.0,3,3490,0,2012.0,1912,10442 SE 13th St,Bellevue,WA 98004,USA
2014-06-18,535000.0,3,2.0,2120,4080.0,2.0,0,0.0,3,2120,0,2003.0,0,9115 227 Ave NE,Redmond,WA 98053,USA
2014-06-24,585000.0,3,2.5,2270,100545.0,2.0,0,0.0,3,2270,0,1998.0,2006,10613 SW 138th St,Vashon,WA 98070,USA
2014-05-16,350000.0,1,1.0,700,5100.0,1.0,0,0.0,3,700,0,1942.0,1999,6849 26th Ave NE,Seattle,WA 98115,USA
2014-07-08,645000.0,4,2.5,2850,37522.0,2.0,0,0.0,3,2850,0,1987.0,2000,26007 SE 27th St,Sammamish,WA 98075,USA
2014-05-27,488000.0,3,2.5,1590,2550.0,3.0,0,0.0,3,1590,0,1985.0,0,6601-6699 28th Ave NW,Seattle,WA 98117,USA
2014-06-16,825000.0,4,1.5,1890,6938.0,1.5,0,0.0,3,1890,0,1919.0,2001,1529 45th Ave SW,Seattle,WA 98116,USA
2014-05-06,609000.0,4,2.5,2150,37981.0,2.0,0,0.0,3,2150,0,1985.0,0,18114 NE 136th St,,WA 98052,USA
2014-06-20,625000.0,3,2.5,2440,4800.0,2.0,0,0.0,3,2440,0,2014.0,0,4754 26th Ave SW,Seattle,WA 98106,USA
2014-06-02,725995.0,4,2.5,3190,7869.0,2.0,0,2.0,3,3190,0,2001.0,0,7704 Heather Ave SE,Snoqualmie,WA 98065,USA
2014-06-19,319950.0,2,1.0,920,8341.0,1.0,0,0.0,3,920,0,1939.0,1969,11260 Marine View Dr SW,Seattle,WA 98146,USA
2014-06-26,258125.0,2,1.0,930,7740.0,1.0,0,0.0,3,930,0,1924.0,2011,11020 34th Ave NE,Seattle,WA 98125,USA
2014-07-02,2271150.0,4,3.25,4040,18916.0,1.0,0,0.0,4,4040,0,1954.0,1979,7623 Overlake Dr W,Medina,WA 98039,USA
2014-06-18,250275.0,2,1.0,790,11234.0,1.0,0,0.0,4,790,0,1942.0,1982,17941 Riviera Pl SW,Normandy Park,WA 98166,USA
2014-06-04,572000.0,3,2.25,1830,7897.0,1.0,0,0.0,4,1290,540,1986.0,0,17801 NE 102nd Ct,Redmond,WA 98052,USA
2014-05-13,591000.0,3,1.75,1680,2400.0,1.0,0,0.0,5,870,810,1922.0,1956,1600-1608 25th Ave,Seattle,WA 98122,USA
2014-06-03,285000.0,3,1.75,2880,18296.0,1.0,0,0.0,3,1580,1300,1958.0,2004,4071 S 128th St,Tukwila,WA 98168,USA
2014-06-06,739000.0,4,3.0,2720,3800.0,2.0,0,0.0,5,1800,920,1919.0,1934,6326 20th Ave NE,Seattle,WA 98115,USA
2014-05-05,329950.0,2,1.0,1140,5250.0,1.5,0,0.0,4,1140,0,1949.0,1985,14017 Roslyn Pl N,Seattle,WA 98133,USA
2014-06-25,594000.0,4,2.75,2720,4613.0,2.0,0,0.0,3,2720,0,2005.0,0,8827 NE 148th Pl,Kenmore,WA 98028,USA
2014-06-25,700000.0,4,2.5,2770,5686.0,2.0,0,0.0,3,2770,0,2004.0,2003,912 274th Way SE,Sammamish,WA 98075,USA
2014-07-07,430277.7778,3,2.25,1620,1075.0,3.0,0,0.0,3,1540,80,2009.0,0,972 4th Ave NE,Issaquah,WA 98029,USA
2014-06-20,425000.0,3,2.25,1790,10209.0,1.0,0,0.0,3,1290,500,1967.0,2011,16544 189th Ave NE,Woodinville,WA 98072,USA
2014-05-20,326000.0,6,3.0,1880,7200.0,1.0,0,0.0,4,1880,0,1966.0,0,1178 Camas Ave NE,Renton,WA 98056,USA
2014-06-11,599000.0,4,2.5,2790,230868.0,2.0,0,0.0,3,2790,0,1989.0,0,18905 240th Ave NE,Woodinville,WA 98077,USA
2014-05-06,136500.0,3,1.5,1420,8580.0,1.0,0,0.0,3,1420,0,1962.0,2003,32827 22nd Ave SW,,WA 98023,USA
2014-05-22,1050000.0,4,3.25,3440,35021.0,2.0,0,0.0,3,3440,0,1983.0,2009,11704 NE 41st St,Kirkland,WA 98033,USA
2014-05-14,450000.0,3,2.5,2910,17172.0,2.0,0,,3,2910,0,1989.0,0,36023 3rd Ave S,Federal Way,WA 98003,USA
2014-05-16,440825.0,3,1.75,2150,4333.0,1.0,0,0.0,3,1200,950,1956.0,2001,4319 SW Brandon St,Seattle,WA 98136,USA
2014-05-13,1400000.0,5,4.25,3530,7924.0,2.0,0,0.0,3,3530,0,2001.0,0,2278 72nd Ave SE,Mercer Island,WA 98040,USA
2014-07-09,760000.0,4,2.25,3300,8365.0,3.0,0,0.0,3,3300,0,2014.0,0,7335 35th Ave SW,Seattle,WA 98126,USA
2014-05-07,380000.0,5,1.75,3000,6000.0,1.0,0,0.0,5,1500,1500,1958.0,0,8514 S 124th St,Seattle,,USA
2014-06-26,670000.0,3,1.5,1490,4400.0,1.5,0,0.0,4,1490,0,1906.0,1990,933 32nd Ave,Seattle,WA 98122,USA
2014-05-30,287919.7826,2,1.0,1090,5000.0,1.0,0,0.0,4,730,360,1942.0,1982,8607 36th Ave SW,Seattle,WA 98126,USA
2014-05-21,635000.0,4,2.25,2750,6180.0,1.0,0,0.0,4,1500,1250,1948.0,0,3821 39th Ave S,Seattle,WA 98118,USA
2014-06-16,1095000.0,4,4.0,3530,8400.0,2.0,0,0.0,5,2630,900,1958.0,0,2420 30th Ave W,Seattle,WA 98199,USA
2014-07-09,210614.2857,3,2.5,1610,7223.0,2.0,0,0.0,3,1610,0,1994.0,0,26306 127th Ave SE,Kent,WA 98030,USA
2014-05-21,385500.0,3,2.0,1540,7947.0,1.0,0,0.0,3,1120,420,1961.0,2004,9215 NE 183rd St,Bothell,WA 98011,USA
2014-06-15,520500.0,3,2.0,1900,8100.0,1.0,0,0.0,4,950,950,1940.0,2001,834 NE 97th St,Seattle,WA 98115,USA
2014-06-10,253000.0,3,1.75,2040,7281.0,1.0,0,0.0,3,1020,1020,1962.0,2003,4056 S 151st St,Tukwila,WA 98188,USA
2014-05-23,648475.0,4,2.75,2250,5700.0,1.0,0,0.0,3,1200,1050,1951.0,1994,2436 Dexter Ave N,Seattle,WA 98109,USA
2014-05-02,419000.0,3,1.5,1570,6700.0,1.0,0,0.0,4,1570,0,1956.0,0,15424 SE 9th St,Bellevue,WA 98007,USA
2014-06-23,450000.0,4,1.75,2160,4333.0,1.0,0,0.0,4,1260,900,1942.0,1982,8309 24th Ave NW,Seattle,WA 98117,USA
2014-05-16,174500.0,2,1.0,1010,5200.0,1.0,0,0.0,3,1010,0,1955.0,2005,20721 9th Ave S,Des Moines,WA 98198,USA
2014-06-23,649950.0,3,2.5,1500,1375.0,2.0,0,0.0,3,1200,300,2014.0,0,2811 14th Ave W,Seattle,WA 98119,USA
2014-05-20,925000.0,4,2.25,2260,41984.0,1.0,0,0.0,4,2260,0,1967.0,0,6046 126th Ave NE,Kirkland,WA 98033,USA
2014-05-06,580000.0,4,3.25,3569,8327.0,2.0,0,0.0,3,3569,0,2013.0,1923,710 S 23rd St,Renton,WA 98055,USA
2014-06-25,320000.0,4,2.5,2000,10051.0,2.0,0,0.0,3,2000,0,1997.0,0,23625 SE 267th Ct,Maple Valley,WA 98038,USA
2014-06-13,513000.0,4,2.75,2020,7070.0,1.0,0,0.0,5,1010,1010,1958.0,0,9226 36th Ave SW,Seattle,WA 98126,USA
2014-05-13,245000.0,5,1.75,2020,7902.0,1.0,0,0.0,3,1220,800,1962.0,2003,10412 Aqua Way S,Seattle,WA 98168,USA
2014-06-26,254000.0,5,2.0,2080,16117.0,1.0,0,0.0,5,1740,340,1959.0,0,28830 34th Ave S,Auburn,WA 98001,USA
2014-06-02,305000.0,2,1.5,1140,2980.0,2.0,0,0.0,3,1140,0,1988.0,2000,4150 244th Pl SE,Issaquah,WA 98029,USA
2014-05-21,240000.0,2,1.75,1330,7200.0,1.0,0,0.0,3,1330,0,1993.0,0,17451 42nd Ln S,SeaTac,WA 98188,USA
2014-06-26,354950.0,4,2.75,2530,7350.0,1.0,0,0.0,5,1280,1250,1977.0,0,32148-32298 33rd Ave SW,Federal Way,WA 98023,USA
2014-05-20,467000.0,3,2.25,1270,1213.0,2.0,0,0.0,3,1040,230,2005.0,0,1427 NW 62nd St,Seattle,WA 98107,USA
2014-06-18,284950.0,3,1.0,990,10723.0,1.0,0,0.0,5,990,0,1960.0,0,12654 156th Ave SE,Renton,WA 98059,USA
2014-06-19,592105.7143,3,2.5,2650,40705.0,2.0,0,0.0,3,2650,0,1994.0,0,7047 208th Ave NE,Redmond,WA 98053,USA
2014-05-23,460000.0,3,1.0,1670,4005.0,1.5,0,0.0,4,1170,500,1939.0,1989,8030 18th Ave NW,Seattle,WA 98117,USA
2014-05-29,472000.0,6,2.5,4410,14034.0,1.0,0,2.0,4,2350,2060,1965.0,0,806 S 295th Pl,Federal Way,WA 98003,USA
2014-07-07,527000.0,6,3.5,3000,8401.0,1.0,0,0.0,3,1500,1500,1979.0,2014,12750 27th Ave NE,Seattle,WA 98125,USA
2014-05-24,479000.0,3,1.0,1370,3000.0,1.5,0,0.0,3,1370,0,1924.0,2011,611 N 46th St,Seattle,WA 98103,USA
2014-05-06,279900.0,3,1.75,1580,8151.0,1.0,0,1.0,4,1100,480,1962.0,0,1629 S 261st Pl,Des Moines,WA 98198,USA
2014-07-08,330000.0,3,2.25,2220,4060.0,1.0,0,0.0,3,1330,890,1993.0,0,5401 S Fletcher St,Seattle,WA 98118,USA
2014-05-20,755000.0,6,2.0,2150,4505.0,1.0,0,0.0,3,1270,880,1952.0,2008,3429 9th Ave W,Seattle,WA 98119,USA
2014-07-01,2367000.0,3,2.25,3530,17450.0,1.0,1,3.0,3,1840,1690,1930.0,1993,7436 E Mercer Way,Mercer Island,WA 98040,USA
2014-06-24,1250000.0,4,2.5,3220,15600.0,1.0,0,0.0,5,1680,1540,1973.0,0,13 Cascade Key,Bellevue,WA 98006,USA
2014-06-19,540500.0,5,3.75,3090,7415.0,2.0,0,0.0,3,3090,0,2014.0,0,493 S 187th Ln,Burien,WA 98148,USA
2014-07-01,725000.0,3,1.75,1860,6000.0,2.0,0,2.0,4,1860,0,1959.0,0,3450 S King St,Seattle,WA 98144,USA
2014-06-20,458000.0,3,2.5,1870,5013.0,2.0,0,0.0,3,1870,0,2003.0,0,8927 NE 176th St,Bothell,WA 98011,USA
2014-06-10,490000.0,3,2.0,2220,10275.0,2.0,0,0.0,3,1640,580,1980.0,0,15 Mt Pilchuck Ave NW,Issaquah,WA 98027,USA
2014-05-05,406100.0,3,2.25,1410,1332.0,3.0,0,0.0,3,1410,0,2005.0,0,8536 Interlake Ave N,,WA 98103,USA
2014-06-16,410000.0,4,2.0,1580,9581.0,1.0,0,0.0,3,1580,0,1953.0,0,10221 132nd Ave NE,Kirkland,WA 98033,USA
2014-06-24,530000.0,2,1.5,1580,3680.0,1.0,0,2.0,3,1280,300,1941.0,1994,3036-3040 36th Ave SW,Seattle,WA 98126,USA
2014-05-07,420000.0,2,1.5,1040,3500.0,1.5,0,0.0,4,1040,0,1904.0,0,1713 22nd Ave S,Seattle,WA 98144,USA
2014-07-03,1755000.0,3,2.0,2360,4800.0,2.0,0,0.0,3,2360,0,1909.0,2014,1242 15th Ave E,Seattle,WA 98112,USA
2014-07-09,275000.0,3,1.0,1200,7800.0,1.0,0,0.0,4,1200,0,1954.0,1979,9246 30th Ave SW,Seattle,WA 98126,USA
2014-05-28,370000.0,3,1.0,800,2296.0,1.0,0,0.0,4,800,0,1908.0,0,125 N Bowdoin Pl,Seattle,WA 98103,USA
2014-05-30,825500.0,3,2.5,2780,11964.0,2.0,0,0.0,3,2780,0,2009.0,0,12449 94th Ave NE,Kirkland,WA 98034,USA
2014-07-07,335950.0,2,1.5,800,5192.0,1.0,0,0.0,5,800,0,1951.0,0,10203 42nd Ave SW,Seattle,WA 98146,USA
2014-06-02,615000.0,4,2.5,2150,9070.0,2.0,0,0.0,4,2150,0,1985.0,0,14151 174th Pl NE,Redmond,WA 98052,USA
2014-06-24,535000.0,3,2.5,2070,4132.0,2.0,0,0.0,3,2070,0,1999.0,0,463 243rd Pl SE,Sammamish,WA 98074,USA
2014-05-22,604700.0,4,2.75,2750,14982.0,1.0,0,3.0,3,1720,1030,1981.0,2013,27318 10th Pl S,Des Moines,WA 98198,USA
2014-06-10,415000.0,3,2.5,2090,6045.0,2.0,0,0.0,3,2090,0,2000.0,0,3307 NE 7th St,Renton,WA 98056,USA
2014-06-02,789000.0,3,3.0,3740,39640.0,2.0,0,2.0,3,3740,0,1991.0,0,9900 SW Quartermaster Dr,Vashon,WA 98070,USA
2014-06-24,687500.0,4,1.75,2330,5000.0,1.5,0,0.0,4,1510,820,1929.0,0,7326 9th Ave NW,Seattle,WA 98117,USA
2014-06-06,160000.0,3,1.0,1210,103237.0,1.0,0,0.0,2,1210,0,1918.0,1960,20505 Vashon Ave,Vashon,WA 98070,USA
2014-07-08,228950.0,3,1.75,1200,9085.0,1.0,0,0.0,4,1200,0,1968.0,0,35839 14th Ave SW,Federal Way,WA 98023,USA
2014-06-23,265000.0,3,1.0,1620,9450.0,1.5,0,0.0,3,1620,0,1928.0,1954,10005 16th Ave S,Seattle,WA 98168,USA
2014-07-01,260000.0,2,1.0,770,7906.0,1.0,0,0.0,4,770,0,1948.0,0,834 NE 189th St,Shoreline,WA 98155,USA
2014-06-06,360000.0,3,1.75,1020,7020.0,1.5,0,0.0,4,1020,0,1953.0,1983,1231 NE 148th St,Shoreline,WA 98155,USA
2014-06-30,100000.0,2,1.0,930,7623.0,1.0,0,0.0,2,930,0,1942.0,0,1038 SW 152nd St,Burien,WA 98166,USA
2014-06-24,672500.0,4,2.25,2420,10200.0,2.0,0,0.0,4,2420,0,1973.0,0,8516 SE 78th St,Mercer Island,WA 98040,USA
2014-05-13,650000.0,4,2.5,2210,4861.0,2.0,0,0.0,3,2210,0,2013.0,1923,615 NW 92nd St,Seattle,WA 98117,USA
2014-05-07,651000.0,3,2.5,3240,108366.0,2.0,0,0.0,4,3240,0,1991.0,0,18611 SE 307th Ln,Kent,WA 98042,USA
2014-06-25,640000.0,3,1.75,1620,6000.0,1.0,0,0.0,5,1040,580,1947.0,0,8024 Corliss Ave N,Seattle,WA 98103,USA
2014-07-08,1049000.0,4,3.75,4740,126759.0,2.0,0,0.0,4,4740,0,1991.0,0,27125-27131 SE 175th Pl,Issaquah,WA 98027,USA
2014-06-03,560000.0,3,1.75,2000,10182.0,1.0,0,0.0,5,1400,600,1963.0,0,6110 123rd Ave NE,Kirkland,WA 98033,USA
2014-07-08,252980.0,4,2.5,2530,8169.0,2.0,0,0.0,3,2530,0,1993.0,0,37654 18th Pl S,Federal Way,WA 98003,USA
2014-06-12,350000.0,4,2.25,2300,4600.0,1.5,0,0.0,4,1340,960,1904.0,0,1517 17th Ave S,Seattle,WA 98144,USA
2014-06-05,240000.0,3,1.0,1150,4825.0,1.0,0,0.0,4,1150,0,1957.0,2001,450 NE Birch St,Issaquah,WA 98027,USA
2014-06-20,869000.0,4,3.0,3740,30884.0,2.0,0,0.0,3,3060,680,1988.0,2000,16534 NE 169th Pl,Woodinville,WA 98072,USA
2014-05-12,1315000.0,4,3.5,3460,3997.0,2.0,0,0.0,3,2560,900,2004.0,2003,2346 N 59th St,Seattle,WA 98103,USA
2014-06-04,1025000.0,3,1.75,2640,8000.0,1.0,0,3.0,4,1320,1320,1960.0,2001,3057 70th Ave SE,Mercer Island,WA 98040,USA
2014-06-02,568500.0,3,2.75,2180,7519.0,1.0,0,0.0,4,1310,870,1981.0,0,10629 161st Avenue Northeast,Redmond,WA 98052,USA
2014-06-19,728050.0,3,2.5,2320,6775.0,1.0,0,0.0,3,2320,0,2008.0,0,24233 NE 131st Terrace,Redmond,WA 98053,USA
2014-06-24,440000.0,3,1.75,2000,9900.0,1.0,0,2.0,4,1480,520,1957.0,2001,17705 3rd Pl SW,Normandy Park,WA 98166,USA
